timestamp,log_type,src_ip,dst_ip,username,message
2025-06-27 14:25:53,malware_alert,117.123.197.115,101.254.131.242,browndavid,Malware detected: Trojan on host 101.254.131.242
2025-06-27 19:59:12,malware_alert,123.243.179.196,176.133.106.203,heidibarber,Malware detected: Spyware on host 176.133.106.203
2025-06-27 11:47:07,auth_success,142.185.214.77,208.204.66.119,ortegakayla,Successful login for user ortegakayla from 142.185.214.77
2025-06-28 05:41:22,auth_success,26.119.86.119,103.67.28.219,louischapman,Successful login for user louischapman from 26.119.86.119
2025-06-27 15:13:18,system,63.92.158.226,52.252.44.189,lhernandez,System started: re-contextualize holistic experiences
2025-06-27 14:43:56,malware_alert,130.212.133.210,216.234.253.205,stephanie53,Malware detected: Trojan on host 216.234.253.205
2025-06-27 22:25:00,network,185.52.104.67,196.17.106.248,yshaffer,Connection from 185.52.104.67 to 196.17.106.248 on port 268
2025-06-28 02:47:55,system,44.126.160.93,25.218.193.195,xsmith,System started: drive interactive metrics
2025-06-27 18:47:45,network,207.28.226.35,56.170.172.147,thompsonjonathan,Connection from 207.28.226.35 to 56.170.172.147 on port 253
2025-06-27 18:43:05,auth_failure,106.38.252.211,203.122.71.145,oreyes,Failed login attempt for user oreyes from 106.38.252.211
2025-06-28 06:49:33,auth_success,193.41.43.174,221.180.89.83,kyle76,Successful login for user kyle76 from 193.41.43.174
2025-06-27 10:50:44,auth_success,158.39.110.153,135.127.181.71,luke05,Successful login for user luke05 from 158.39.110.153
2025-06-27 17:05:59,auth_success,132.244.42.238,204.68.128.90,longaaron,Successful login for user longaaron from 132.244.42.238
2025-06-28 04:37:20,auth_success,110.46.220.55,128.247.9.114,keithpeters,Successful login for user keithpeters from 110.46.220.55
2025-06-27 17:35:39,malware_alert,24.131.117.179,79.57.1.26,kimberly13,Malware detected: Spyware on host 79.57.1.26
2025-06-27 09:34:29,network,159.119.218.97,59.54.59.236,xwong,Connection from 159.119.218.97 to 59.54.59.236 on port 78
2025-06-28 04:40:19,system,128.123.142.22,9.189.176.14,kathrynvaldez,System started: empower one-to-one metrics
2025-06-27 12:13:57,auth_failure,171.138.19.133,215.254.216.236,cochranbrian,Failed login attempt for user cochranbrian from 171.138.19.133
2025-06-27 22:34:32,auth_success,138.147.197.230,47.121.130.120,carteraustin,Successful login for user carteraustin from 138.147.197.230
2025-06-27 14:17:36,network,118.173.26.33,194.120.107.177,ecarlson,Connection from 118.173.26.33 to 194.120.107.177 on port 155
2025-06-27 23:13:43,auth_success,223.19.95.106,204.220.111.176,thomasortiz,Successful login for user thomasortiz from 223.19.95.106
2025-06-28 01:49:39,system,154.129.232.237,134.91.167.137,bhartman,System started: envisioneer granular functionalities
2025-06-27 21:23:27,auth_failure,115.191.73.123,212.207.181.162,frankbrooks,Failed login attempt for user frankbrooks from 115.191.73.123
2025-06-27 11:46:24,malware_alert,204.33.138.27,194.26.252.73,qphelps,Malware detected: Adware on host 194.26.252.73
2025-06-27 12:43:22,system,161.107.130.96,102.68.122.121,antonio38,System started: visualize wireless infrastructures
2025-06-28 05:38:39,auth_failure,200.78.119.234,220.109.41.156,lanelauren,Failed login attempt for user lanelauren from 200.78.119.234
2025-06-28 04:08:33,auth_failure,211.33.29.152,163.109.253.249,yparsons,Failed login attempt for user yparsons from 211.33.29.152
2025-06-28 00:15:21,network,76.14.63.75,216.154.169.25,zhall,Connection from 76.14.63.75 to 216.154.169.25 on port 64
2025-06-27 10:44:35,malware_alert,145.40.189.204,200.71.193.22,gwatson,Malware detected: Spyware on host 200.71.193.22
2025-06-27 11:37:05,malware_alert,82.170.92.60,115.20.64.136,victorweber,Malware detected: Spyware on host 115.20.64.136
2025-06-28 06:58:55,network,108.9.30.90,205.230.229.193,ashley99,Connection from 108.9.30.90 to 205.230.229.193 on port 123
2025-06-27 15:40:28,network,63.36.155.17,85.51.227.244,simstimothy,Connection from 63.36.155.17 to 85.51.227.244 on port 326
2025-06-27 20:57:09,auth_failure,130.5.13.46,115.140.142.151,meganfernandez,Failed login attempt for user meganfernandez from 130.5.13.46
2025-06-28 03:08:30,network,196.239.13.4,215.190.85.3,zvelazquez,Connection from 196.239.13.4 to 215.190.85.3 on port 121
2025-06-27 15:08:45,auth_failure,56.150.24.190,203.109.35.44,fkline,Failed login attempt for user fkline from 56.150.24.190
2025-06-27 14:09:42,system,23.227.108.117,93.248.230.57,kennethwilson,System started: drive leading-edge web services
2025-06-27 11:55:55,malware_alert,136.202.170.236,204.137.201.25,kimberly87,Malware detected: Worm on host 204.137.201.25
2025-06-28 03:13:27,malware_alert,206.78.142.161,94.65.116.120,sherry30,Malware detected: Adware on host 94.65.116.120
2025-06-28 06:27:26,malware_alert,28.26.189.4,206.169.80.206,vbridges,Malware detected: Spyware on host 206.169.80.206
2025-06-28 05:03:49,auth_failure,158.247.80.76,216.44.145.24,jamesanderson,Failed login attempt for user jamesanderson from 158.247.80.76
2025-06-28 00:21:06,malware_alert,223.144.95.67,222.141.104.173,kevin07,Malware detected: Trojan on host 222.141.104.173
2025-06-27 19:57:46,auth_success,143.158.142.43,136.129.242.61,charlessimmons,Successful login for user charlessimmons from 143.158.142.43
2025-06-28 06:39:22,system,220.117.120.199,219.21.149.102,nancycraig,System started: extend clicks-and-mortar networks
2025-06-27 23:13:49,network,193.76.168.201,65.95.221.5,vincentperez,Connection from 193.76.168.201 to 65.95.221.5 on port 369
2025-06-27 14:54:39,system,171.94.187.20,150.21.14.102,lacey31,System started: empower extensible web services
2025-06-27 15:48:18,auth_failure,85.195.103.79,180.101.251.51,normagarner,Failed login attempt for user normagarner from 85.195.103.79
2025-06-27 10:31:08,malware_alert,202.44.148.184,118.71.237.213,ellismargaret,Malware detected: Ransomware on host 118.71.237.213
2025-06-28 06:49:07,auth_success,139.98.38.133,27.86.35.142,pgilbert,Successful login for user pgilbert from 139.98.38.133
2025-06-27 19:10:15,auth_success,50.88.206.146,171.173.228.42,ygreen,Successful login for user ygreen from 50.88.206.146
2025-06-28 05:33:22,system,176.137.45.93,157.19.249.171,phendricks,System started: enable one-to-one action-items
2025-06-27 20:40:58,malware_alert,144.136.159.244,207.204.182.110,josephclark,Malware detected: Adware on host 207.204.182.110
2025-06-28 07:00:17,system,47.15.18.55,51.75.133.207,carol84,System started: engage impactful e-markets
2025-06-27 12:08:45,auth_failure,136.51.243.147,161.127.120.239,josephreynolds,Failed login attempt for user josephreynolds from 136.51.243.147
2025-06-27 07:50:23,auth_failure,154.54.172.141,37.244.218.47,mterry,Failed login attempt for user mterry from 154.54.172.141
2025-06-27 12:25:58,malware_alert,159.181.86.249,71.251.207.117,snguyen,Malware detected: Ransomware on host 71.251.207.117
2025-06-27 12:29:29,system,192.220.126.62,218.195.119.104,lindsay37,System started: deploy user-centric supply-chains
2025-06-27 18:53:42,auth_success,203.254.154.205,9.3.242.124,jillnguyen,Successful login for user jillnguyen from 203.254.154.205
2025-06-27 20:16:46,network,113.98.135.145,193.208.12.200,jontaylor,Connection from 113.98.135.145 to 193.208.12.200 on port 171
2025-06-28 02:10:33,auth_failure,82.53.18.77,134.108.36.74,ncampbell,Failed login attempt for user ncampbell from 82.53.18.77
2025-06-27 21:33:49,system,161.15.20.62,181.78.81.43,ortegachristina,System started: reinvent cutting-edge e-commerce
2025-06-27 23:14:33,system,188.114.195.46,136.196.160.64,carlos17,System started: grow front-end bandwidth
2025-06-28 06:06:30,network,199.166.87.230,216.23.118.190,thomasrosales,Connection from 199.166.87.230 to 216.23.118.190 on port 116
2025-06-28 05:07:19,auth_failure,138.170.117.69,63.193.231.95,zherrera,Failed login attempt for user zherrera from 138.170.117.69
2025-06-27 12:50:48,malware_alert,222.181.244.23,183.27.226.122,mullinslydia,Malware detected: Worm on host 183.27.226.122
2025-06-28 04:02:21,auth_failure,138.105.128.201,155.244.247.234,qcortez,Failed login attempt for user qcortez from 138.105.128.201
2025-06-27 14:53:41,system,62.53.22.152,91.114.189.239,steven85,System started: deliver next-generation paradigms
2025-06-27 12:15:44,auth_failure,216.201.30.116,203.130.13.167,yolandaking,Failed login attempt for user yolandaking from 216.201.30.116
2025-06-27 22:37:17,network,50.93.113.166,159.195.44.182,alexander12,Connection from 50.93.113.166 to 159.195.44.182 on port 173
2025-06-28 00:18:36,malware_alert,79.234.225.28,152.64.130.130,chrislewis,Malware detected: Trojan on host 152.64.130.130
2025-06-27 20:32:27,system,205.169.93.130,203.164.16.17,pearsondavid,System started: re-intermediate user-centric applications
2025-06-28 01:11:12,network,16.89.120.96,9.214.153.238,abell,Connection from 16.89.120.96 to 9.214.153.238 on port 41
2025-06-27 08:17:13,malware_alert,71.190.170.213,212.199.227.191,matthew03,Malware detected: Trojan on host 212.199.227.191
2025-06-28 00:08:41,auth_success,134.135.183.127,102.30.109.171,daycarol,Successful login for user daycarol from 134.135.183.127
2025-06-27 16:32:33,malware_alert,184.190.253.83,191.73.208.199,douglas19,Malware detected: Spyware on host 191.73.208.199
2025-06-27 13:06:22,network,213.242.174.100,25.94.11.110,earlhorne,Connection from 213.242.174.100 to 25.94.11.110 on port 367
2025-06-28 04:21:02,malware_alert,214.214.54.89,216.101.39.122,angela02,Malware detected: Worm on host 216.101.39.122
2025-06-28 01:16:26,network,28.23.98.232,61.74.68.94,simmonssusan,Connection from 28.23.98.232 to 61.74.68.94 on port 135
